script_path	referenced_path	reference_type	exists_now	current_location	severity
scripts/d-structural-chunking/diagnose-showtrials-corpus-sizing-chunking-d1.py	showtrials_corpus_sizing_by_process_d1.tsv	artifact_reference	no	data/t-translation-planning/showtrials_corpus_sizing_by_process_d1.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-corpus-sizing-chunking-d1.py	showtrials_corpus_sizing_chunking_d1_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_corpus_sizing_chunking_d1_report.txt	critical
scripts/d-structural-chunking/diagnose-showtrials-corpus-sizing-chunking-d1.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-corpus-sizing-chunking-d1.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-corpus-sizing-chunking-d1.py	showtrials_translation_profiles_v1.tsv	artifact_reference	no	data/t-translation-planning/showtrials_translation_profiles_v1.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-special-report-packages-d3-1.py	showtrials_chunking_blueprint_v1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_blueprint_v1.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-special-report-packages-d3-1.py	showtrials_corpus_sizing_by_document_d1.tsv	artifact_reference	no	data/t-translation-planning/showtrials_corpus_sizing_by_document_d1.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-special-report-packages-d3-1.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-special-report-packages-d3-1.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-special-report-packages-d3-1.py	showtrials_special_report_package_examples_d3_1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_special_report_package_examples_d3_1.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-special-report-packages-d3-1.py	showtrials_special_report_package_summary_d3_1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_special_report_package_summary_d3_1.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-special-report-packages-d3-1.py	showtrials_special_report_packages_d3_1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_special_report_packages_d3_1.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-special-report-packages-d3-1.py	showtrials_special_report_packages_d3_1_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_special_report_packages_d3_1_report.txt	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-chunking-d2.py	showtrials_corpus_sizing_by_document_d1.tsv	artifact_reference	no	data/t-translation-planning/showtrials_corpus_sizing_by_document_d1.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-chunking-d2.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-chunking-d2.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-chunking-d2.py	showtrials_structural_chunking_d2_by_document.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_chunking_d2_by_document.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-chunking-d2.py	showtrials_structural_chunking_d2_by_type.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_chunking_d2_by_type.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-chunking-d2.py	showtrials_structural_chunking_d2_examples.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_chunking_d2_examples.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-chunking-d2.py	showtrials_structural_chunking_d2_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_structural_chunking_d2_report.txt	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-samples-d2-2.py	showtrials_structural_samples_d2_1_index.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_samples_d2_1_index.tsv	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-samples-d2-2.py	showtrials_structural_samples_d2_2_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_structural_samples_d2_2_report.txt	critical
scripts/d-structural-chunking/diagnose-showtrials-structural-samples-d2-2.py	showtrials_structural_samples_d2_2_review_index.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_samples_d2_2_review_index.tsv	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1.py	showtrials_chunking_blueprint_v1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_blueprint_v1.tsv	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1.py	showtrials_chunking_blueprint_v1_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_chunking_blueprint_v1_report.txt	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1.py	showtrials_chunking_policy_recommendations_d1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_policy_recommendations_d1.tsv	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1.py	showtrials_structural_chunking_d2_by_type.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_chunking_d2_by_type.tsv	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1.py	showtrials_structural_samples_d2_2_review_index.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_samples_d2_2_review_index.tsv	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1_1.py	showtrials_attachment_taxonomy_d3_1b.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_attachment_taxonomy_d3_1b.tsv	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1_1.py	showtrials_attachment_taxonomy_refinement_d3_1b.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_attachment_taxonomy_refinement_d3_1b.tsv	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1_1.py	showtrials_chunking_blueprint_v1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_blueprint_v1.tsv	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1_1.py	showtrials_chunking_blueprint_v1_1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_blueprint_v1_1.tsv	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1_1.py	showtrials_chunking_blueprint_v1_1_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_chunking_blueprint_v1_1_report.txt	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1_1.py	showtrials_chunking_blueprint_v1_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_chunking_blueprint_v1_report.txt	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1_1.py	showtrials_chunking_policy_v1_1.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_chunking_policy_v1_1.txt	critical
scripts/d-structural-chunking/plan-showtrials-chunking-blueprint-v1_1.py	showtrials_structural_chunking_d2_by_type.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_chunking_d2_by_type.tsv	critical
scripts/d-structural-chunking/validate-showtrials-attachment-taxonomy-d3-1a.py	showtrials_attachment_taxonomy_d3_1a.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_attachment_taxonomy_d3_1a.tsv	critical
scripts/d-structural-chunking/validate-showtrials-attachment-taxonomy-d3-1a.py	showtrials_attachment_taxonomy_d3_1a_validation.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_attachment_taxonomy_d3_1a_validation.tsv	critical
scripts/d-structural-chunking/validate-showtrials-attachment-taxonomy-d3-1a.py	showtrials_attachment_taxonomy_d3_1a_validation_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_attachment_taxonomy_d3_1a_validation_report.txt	critical
scripts/d-structural-chunking/validate-showtrials-attachment-taxonomy-d3-1a.py	showtrials_special_report_attachment_matrix.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_special_report_attachment_matrix.tsv	critical
scripts/d-structural-chunking/validate-showtrials-attachment-taxonomy-d3-1a.py	showtrials_special_report_packages_d3_1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_special_report_packages_d3_1.tsv	critical
scripts/d-structural-chunking/validate-showtrials-attachment-taxonomy-refinement-d3-1b.py	showtrials_attachment_taxonomy_d3_1b.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_attachment_taxonomy_d3_1b.tsv	critical
scripts/d-structural-chunking/validate-showtrials-attachment-taxonomy-refinement-d3-1b.py	showtrials_attachment_taxonomy_refinement_d3_1b.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_attachment_taxonomy_refinement_d3_1b.tsv	critical
scripts/d-structural-chunking/validate-showtrials-attachment-taxonomy-refinement-d3-1b.py	showtrials_attachment_taxonomy_refinement_d3_1b_validation.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_attachment_taxonomy_refinement_d3_1b_validation.tsv	critical
scripts/d-structural-chunking/validate-showtrials-attachment-taxonomy-refinement-d3-1b.py	showtrials_attachment_taxonomy_refinement_d3_1b_validation_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_attachment_taxonomy_refinement_d3_1b_validation_report.txt	critical
scripts/d-structural-chunking/validate-showtrials-chunking-blueprint-v1.py	showtrials_chunking_blueprint_v1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_blueprint_v1.tsv	critical
scripts/d-structural-chunking/validate-showtrials-chunking-blueprint-v1.py	showtrials_chunking_blueprint_v1_validation.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_blueprint_v1_validation.tsv	critical
scripts/d-structural-chunking/validate-showtrials-chunking-blueprint-v1.py	showtrials_chunking_blueprint_v1_validation_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_chunking_blueprint_v1_validation_report.txt	critical
scripts/d-structural-chunking/validate-showtrials-chunking-blueprint-v1_1.py	showtrials_chunking_blueprint_v1_1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_blueprint_v1_1.tsv	critical
scripts/d-structural-chunking/validate-showtrials-chunking-blueprint-v1_1.py	showtrials_chunking_blueprint_v1_1_validation.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_blueprint_v1_1_validation.tsv	critical
scripts/d-structural-chunking/validate-showtrials-chunking-blueprint-v1_1.py	showtrials_chunking_blueprint_v1_1_validation_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_chunking_blueprint_v1_1_validation_report.txt	critical
scripts/d-structural-chunking/validate-showtrials-corpus-sizing-chunking-d1.py	showtrials_chunking_policy_recommendations_d1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_policy_recommendations_d1.tsv	critical
scripts/d-structural-chunking/validate-showtrials-corpus-sizing-chunking-d1.py	showtrials_corpus_sizing_by_document_d1.tsv	artifact_reference	no	data/t-translation-planning/showtrials_corpus_sizing_by_document_d1.tsv	critical
scripts/d-structural-chunking/validate-showtrials-corpus-sizing-chunking-d1.py	showtrials_corpus_sizing_by_document_type_d1.tsv	artifact_reference	no	data/t-translation-planning/showtrials_corpus_sizing_by_document_type_d1.tsv	critical
scripts/d-structural-chunking/validate-showtrials-corpus-sizing-chunking-d1.py	showtrials_corpus_sizing_by_process_d1.tsv	artifact_reference	no	data/t-translation-planning/showtrials_corpus_sizing_by_process_d1.tsv	critical
scripts/d-structural-chunking/validate-showtrials-corpus-sizing-chunking-d1.py	showtrials_corpus_sizing_chunking_d1_validation.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_corpus_sizing_chunking_d1_validation.tsv	critical
scripts/d-structural-chunking/validate-showtrials-corpus-sizing-chunking-d1.py	showtrials_corpus_sizing_chunking_d1_validation_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_corpus_sizing_chunking_d1_validation_report.txt	critical
scripts/d-structural-chunking/validate-showtrials-corpus-sizing-chunking-d1.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/d-structural-chunking/validate-showtrials-special-report-packages-d3-1.py	showtrials_chunking_blueprint_v1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_chunking_blueprint_v1.tsv	critical
scripts/d-structural-chunking/validate-showtrials-special-report-packages-d3-1.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/d-structural-chunking/validate-showtrials-special-report-packages-d3-1.py	showtrials_special_report_packages_d3_1.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_special_report_packages_d3_1.tsv	critical
scripts/d-structural-chunking/validate-showtrials-special-report-packages-d3-1.py	showtrials_special_report_packages_d3_1_validation.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_special_report_packages_d3_1_validation.tsv	critical
scripts/d-structural-chunking/validate-showtrials-special-report-packages-d3-1.py	showtrials_special_report_packages_d3_1_validation_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_special_report_packages_d3_1_validation_report.txt	critical
scripts/d-structural-chunking/validate-showtrials-structural-chunking-d2.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/d-structural-chunking/validate-showtrials-structural-chunking-d2.py	showtrials_structural_chunking_d2_by_document.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_chunking_d2_by_document.tsv	critical
scripts/d-structural-chunking/validate-showtrials-structural-chunking-d2.py	showtrials_structural_chunking_d2_by_type.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_chunking_d2_by_type.tsv	critical
scripts/d-structural-chunking/validate-showtrials-structural-chunking-d2.py	showtrials_structural_chunking_d2_validation.tsv	artifact_reference	no	data/d-structural-chunking/showtrials_structural_chunking_d2_validation.tsv	critical
scripts/d-structural-chunking/validate-showtrials-structural-chunking-d2.py	showtrials_structural_chunking_d2_validation_report.txt	artifact_reference	no	reports/d-structural-chunking/showtrials_structural_chunking_d2_validation_report.txt	critical
scripts/e-semantic-layer/apply-showtrials-auto-person-aliases.py	showtrials_person_aliases_manual.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases_manual.tsv	critical
scripts/e-semantic-layer/apply-showtrials-auto-person-aliases.py	showtrials_person_auto_alias_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_auto_alias_report.txt	critical
scripts/e-semantic-layer/apply-showtrials-auto-person-aliases.py	showtrials_person_merge_candidates.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_merge_candidates.tsv	critical
scripts/e-semantic-layer/apply-showtrials-known-truncated-person-aliases.py	showtrials_known_truncated_aliases_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_known_truncated_aliases_report.txt	critical
scripts/e-semantic-layer/apply-showtrials-known-truncated-person-aliases.py	showtrials_person_aliases_manual.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases_manual.tsv	critical
scripts/e-semantic-layer/apply-showtrials-person-alias-decisions.py	showtrials_person_aliases.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases.tsv	critical
scripts/e-semantic-layer/apply-showtrials-person-alias-decisions.py	showtrials_person_aliases_manual.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases_manual.tsv	critical
scripts/e-semantic-layer/apply-showtrials-person-alias-decisions.py	showtrials_person_aliases_reviewed.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases_reviewed.tsv	critical
scripts/e-semantic-layer/apply-showtrials-person-alias-decisions.py	showtrials_person_aliases_reviewed_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_aliases_reviewed_report.txt	critical
scripts/e-semantic-layer/build-showtrials-canonical-people.py	showtrials_canonical_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_canonical_people.tsv	critical
scripts/e-semantic-layer/build-showtrials-canonical-people.py	showtrials_canonical_people_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_canonical_people_report.txt	critical
scripts/e-semantic-layer/build-showtrials-canonical-people.py	showtrials_canonical_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_canonical_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-canonical-people.py	showtrials_canonical_person_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_canonical_person_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-canonical-people.py	showtrials_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-canonical-people.py	showtrials_person_normalization_candidates.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_normalization_candidates.tsv	critical
scripts/e-semantic-layer/build-showtrials-canonical-people.py	showtrials_person_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-literal-people-index.py	showtrials_literal_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_people.tsv	critical
scripts/e-semantic-layer/build-showtrials-literal-people-index.py	showtrials_literal_people_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_literal_people_report.txt	critical
scripts/e-semantic-layer/build-showtrials-literal-people-index.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-literal-people-index.py	showtrials_literal_person_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-literal-people-index.py	showtrials_person_aliases.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases.tsv	critical
scripts/e-semantic-layer/build-showtrials-literal-people-index.py	showtrials_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-literal-people-index.py	showtrials_person_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-families.py	showtrials_organization_families.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_families.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-families.py	showtrials_organization_families_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_organization_families_report.txt	critical
scripts/e-semantic-layer/build-showtrials-organization-families.py	showtrials_organizations.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organizations.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-family-document-matrix.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-family-document-matrix.py	showtrials_organization_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-family-document-matrix.py	showtrials_organization_families.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_families.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-family-document-matrix.py	showtrials_organization_family_crosspairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_family_crosspairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-family-document-matrix.py	showtrials_organization_family_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_family_document_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-family-document-matrix.py	showtrials_organization_family_document_matrix_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_organization_family_document_matrix_report.txt	critical
scripts/e-semantic-layer/build-showtrials-organization-family-document-matrix.py	showtrials_organization_family_document_summary.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_family_document_summary.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-hierarchy.py	showtrials_organization_hierarchy.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_hierarchy.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-hierarchy.py	showtrials_organization_hierarchy_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_organization_hierarchy_report.txt	critical
scripts/e-semantic-layer/build-showtrials-organization-hierarchy.py	showtrials_organization_hierarchy_review.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_hierarchy_review.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-hierarchy.py	showtrials_organizations.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organizations.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-index.py	posts-json	directory_reference	no		high
scripts/e-semantic-layer/build-showtrials-organization-index.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-index.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-index.py	showtrials_organization_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-index.py	showtrials_organizations.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organizations.tsv	critical
scripts/e-semantic-layer/build-showtrials-organization-index.py	showtrials_organizations_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_organizations_report.txt	critical
scripts/e-semantic-layer/build-showtrials-organization-index.py	showtrials_person_organization_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_organization_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-people-index.py	showtrials_entity_candidates.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_entity_candidates.tsv	critical
scripts/e-semantic-layer/build-showtrials-people-index.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/build-showtrials-people-index.py	showtrials_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_people.tsv	critical
scripts/e-semantic-layer/build-showtrials-people-index.py	showtrials_people_index_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_people_index_report.txt	critical
scripts/e-semantic-layer/build-showtrials-people-index.py	showtrials_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-people-index.py	showtrials_person_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-people-index.py	showtrials_title_document_entities.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_title_document_entities.tsv	critical
scripts/e-semantic-layer/build-showtrials-people-index.py	showtrials_title_entity_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_title_entity_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-centrality.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-centrality.py	showtrials_literal_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_people.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-centrality.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-centrality.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-centrality.py	showtrials_organization_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-centrality.py	showtrials_organization_family_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_family_document_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-centrality.py	showtrials_person_centrality.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_centrality.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-centrality.py	showtrials_person_centrality_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_centrality_report.txt	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_literal_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_people.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_organization_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_organization_family_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_family_document_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_person_family_pairs_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_family_pairs_v2.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_person_institution_profiles_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_institution_profiles_v2.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_person_institution_profiles_v2_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_institution_profiles_v2_report.txt	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_person_organization_pairs_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_organization_pairs_v2.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_person_role_pairs_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_role_pairs_v2.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles-v2.py	showtrials_role_documents_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_role_documents_v2.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_literal_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_people.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_organization_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_organization_family_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_family_document_matrix.tsv	critical
